"","code","name","theme","source","freq","lastupdate","status"
"616","FUNCEX12_XQOUTTRANS2N12","Exportações - outros equipamentos de transporte - quantum - índice (média 2018 = 100)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"617","FUNCEX12_XQPAP2N12","Exportações - celulose, papel e produtos de papel - quantum - índice (média 2018 = 100)","Macroeconomic","Funcex","Monthly",2025-07-16,"Active"
"618","FUNCEX12_XQPES2N12","Exportações - pesca e aqüicultura - quantum - índice (média 2018 = 100)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"619","FUNCEX12_XQPETCOMB2N12","Exportações - derivados do petróleo - quantum - índice (média 2018 = 100)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"620","FUNCEX12_XQPLAS2N12","Exportações - produtos de borracha e material plástico - quantum - índice (média 2018 = 100)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"621","FUNCEX12_XQPRF2N12","Exportações - produção florestal - quantum - índice (média 2018 = 100)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"622","FUNCEX12_XQQUIM2N12","Exportações - produtos químicos - quantum - índice (média 2018 = 100)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"623","FUNCEX12_XQS12","Exportações - produtos semi-manufaturados - quantum - índice (média 2018 = 100)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"624","FUNCEX12_XQT12","Exportações - quantum - índice (média 2018 = 100)","Macroeconomic","Funcex","Monthly",2025-07-16,"Active"
"625","FUNCEX12_XQTEXT2N12","Exportações - produtos têxteis - quantum - índice (média 2018 = 100)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"626","FUNCEX12_XQVEIC2N12","Exportações - veículos automotores, reboques, carrocerias - quantum - índice (média 2018 = 100)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"627","FUNCEX12_XQVEST2N12","Exportações - artigos de vestuário e acessórios - quantum - índice (média 2018 = 100)","Macroeconomic","Funcex","Monthly",2025-07-16,"Active"
"628","FUNCEX12_XVAGP2N12","Exportações - agricultura e pecuária - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Active"
"629","FUNCEX12_XVAL2N12","Exportações - produtos alimentícios - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"630","FUNCEX12_XVBCDGCE12","Exportações - bens de consumo duráveis - (FOB) (série nova)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"631","FUNCEX12_XVBCNDGCE12","Exportações - bens de consumo não duráveis - (FOB) (série nova)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"632","FUNCEX12_XVBEB2N12","Exportações - bebidas - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"633","FUNCEX12_XVBIGCE12","Exportações - bens intermediários - (FOB) (série nova)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"634","FUNCEX12_XVBKGCE12","Exportações - bens de capital - (FOB) (série nova)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"635","FUNCEX12_XVCAL2N12","Exportações - couros, artefatos de couro e calçados - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"636","FUNCEX12_XVCOMBGCE12","Exportações - combustíveis - (FOB) (série nova)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"637","FUNCEX12_XVDIV2N12","Exportações - indústrias diversas - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"638","FUNCEX12_XVEMM2N12","Exportações - extração de minerais metálicos - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"639","FUNCEX12_XVEPET2N12","Exportações - extração de petróleo e gás natural - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"640","FUNCEX12_XVFARM2N12","Exportações - produtos farmoquímicos farmacêuticos - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"641","FUNCEX12_XVMAD2N12","Exportações - produtos de madeira - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"642","FUNCEX12_XVMAQEQU2N12","Exportações - máquinas e equipamentos - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"643","FUNCEX12_XVMETBAS2N12","Exportações - metalurgia - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"644","FUNCEX12_XVMOV2N12","Exportações - móveis - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"645","FUNCEX12_XVPAP2N12","Exportações - celulose, papel e produtos de papel - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"646","FUNCEX12_XVPES2N12","Exportações - pesca e aqüicultura - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"647","FUNCEX12_XVPETCOMB2N12","Exportações - derivados do petróleo - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"648","FUNCEX12_XVPLAS2N12","Exportações - produtos de borracha e material plástico - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"649","FUNCEX12_XVPRF2N12","Exportações - produção florestal - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"650","FUNCEX12_XVT12","Exportações - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"651","FUNCEX12_XVTXGCE12","Exportações - total (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"652","FUNCEX12_XVVEIC2N12","Exportações - veículos automotores, reboques,carrocerias - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"653","FUNCEX12_XVVEST2N12","Exportações - artigos de vestuário e acessórios - (FOB)","Macroeconomic","Funcex","Monthly",2025-07-16,"Inactive"
"654","ABATE_ABPEAV","Abate - aves - peso das carcaças","Macroeconomic","IBGE/Coagro","Yearly",2025-06-11,"Active"
"655","ABATE_ABQUBV","Abate - bovinos - quantidade","Macroeconomic","IBGE/Coagro","Yearly",2025-06-11,"Active"
"656","ABATE12_ABPEVA12","Abate - vacas - peso das carcaças","Macroeconomic","IBGE/Coagro","Monthly",2025-06-11,"Inactive"
"657","ABATE12_ABQUBO12","Abate - bois - quantidade","Macroeconomic","IBGE/Coagro","Monthly",2025-06-11,"Active"
"658","ABATE12_ABQUBV12","Abate - bovinos - quantidade","Macroeconomic","IBGE/Coagro","Monthly",2025-06-11,"Active"
"659","ABATE12_ABQUFR12","Abate - frangos - quantidade","Macroeconomic","IBGE/Coagro","Monthly",2025-06-11,"Active"
"660","ABATE12_ABQUSU12","Abate - suínos - quantidade","Macroeconomic","IBGE/Coagro","Monthly",2025-06-11,"Inactive"
"661","ABATE12_ABQUVA12","Abate - vacas - quantidade","Macroeconomic","IBGE/Coagro","Monthly",2025-06-11,"Inactive"
"662","IPP12_IPPC10ATIV12","IPP - indústrias de transformação - alimentos - índice (dez. 2018 = 100)","Macroeconomic","IBGE/IPP","Monthly",2025-07-04,"Active"
"663","IPP12_IPPC12","IPP - indústrias de transformação -  índice (dez. 2018 = 100)","Macroeconomic","IBGE/IPP","Monthly",2025-07-04,"Active"
"664","IPP12_IPPC16ATIV12","IPP - indústrias de transformação - madeira - índice (dez. 2018 = 100)","Macroeconomic","IBGE/IPP","Monthly",2025-02-05,"Inactive"
"665","IPP12_IPPC17ATIV12","IPP - indústrias de transformação - papel e celulose - índice (dez. 2018 = 100)","Macroeconomic","IBGE/IPP","Monthly",2025-02-05,"Inactive"
"666","IPP12_IPPC19ATIV12","IPP - indústrias de transformação - petróleo e produtos de álcool - índice (dez. 2018 = 100)","Macroeconomic","IBGE/IPP","Monthly",2025-02-05,"Inactive"
"667","IPP12_IPPC20CATIV12","IPP - indústrias de transformação - outros produtos químicos - índice (dez. 2018 = 100)","Macroeconomic","IBGE/IPP","Monthly",2025-02-05,"Inactive"
"668","IPP12_IPPC22ATIV12","IPP - indústrias de transformação - borracha e plástico - índice (dez. 2018 = 100)","Macroeconomic","IBGE/IPP","Monthly",2025-02-05,"Inactive"
"669","IPP12_IPPC23ATIV12","IPP - indústrias de transformação - minerais não-metálicos - índice (dez. 2018 = 100)","Macroeconomic","IBGE/IPP","Monthly",2025-02-05,"Inactive"
"670","IPP12_IPPC24ATIV12","IPP - indústrias de transformação - metalurgia - índice (dez. 2018 = 100)","Macroeconomic","IBGE/IPP","Monthly",2025-02-05,"Inactive"
"671","IPP12_IPPC25ATIV12","IPP - indústrias de transformação - produtos de metal - índice (dez. 2018 = 100)","Macroeconomic","IBGE/IPP","Monthly",2025-02-05,"Inactive"
"672","IPP12_IPPC28ATIV12","IPP - indústrias de transformação - máquinas e equipamentos - índice (dez. 2018 = 100)","Macroeconomic","IBGE/IPP","Monthly",2025-02-05,"Inactive"
"673","IPP12_IPPC29ATIV12","IPP - indústrias de transformação - veículos automotores - índice (dez. 2018 = 100)","Macroeconomic","IBGE/IPP","Monthly",2025-02-05,"Inactive"
"674","IPP12_IPPCG12","IPP -  indústrias de transformação","Macroeconomic","IBGE/IPP","Monthly",2025-07-04,"Active"
"675","IPP12_IPPCIG12","IPP - indústria geral - índice (dez. 2018 = 100)","Macroeconomic","IBGE/IPP","Monthly",2025-07-04,"Active"
"676","LSPA_ACAFE","Área colhida - café - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"677","LSPA_ACANA","Área colhida - cana-de-açúcar - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"678","LSPA_ALARA","Área colhida - laranja - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"679","LSPA_AMILH","Área colhida - milho - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"680","LSPA_ASOJA","Área colhida - soja - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"681","LSPA_ATRIG","Área colhida - trigo - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"682","LSPA_QARRO","Produção - arroz - quantidade - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"683","LSPA_QCAFE","Produção - café - quantidade - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"684","LSPA_QCANA","Produção - cana-de-açúcar - quantidade - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"685","LSPA_QLARA","Produção - laranja - quantidade - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"686","LSPA_QMILH","Produção - milho - quantidade - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"687","LSPA_QSOJA","Produção - soja  - quantidade - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"688","LSPA_QTRIG","Produção - trigo  - quantidade - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"689","LSPA_VCAFE","Valor da Produção - café - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"690","LSPA_VCANA","Valor da Produção - cana-de-açúcar - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"691","LSPA_VLARA","Valor da Produção - laranja - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"692","LSPA_VMILH","Valor da Produção - milho - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"693","LSPA_VSOJA","Valor da Produção - soja - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"694","LSPA_VTRIG","Valor da Produção - trigo - INATIVA","Macroeconomic","IBGE/PAM","Yearly",2024-11-12,"Inactive"
"695","PAN12_QIIGG12","Produção industrial","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Active"
"696","PIMPFN12_QIBCDNN12","Produção industrial - bens de consumo duráveis - quantum - índice (média 2022 = 100)","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Active"
"697","PIMPFN12_QIBCTNNAS12","Produção industrial - bens de consumo - quantum - índice dessazonalizado (média 2022 = 100)","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Inactive"
"698","PIMPFN12_QIBINNAS12","Produção industrial - bens intermediários - quantum - índice dessazonalizado (média 2022 = 100)","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Inactive"
"699","PIMPFN12_QIBKNN12","Produção industrial - bens de capital - quantum - índice (média 2022 = 100)","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Active"
"700","PIMPFN12_QIBKNNAS12","Produção industrial - bens de capital - quantum - índice dessazonalizado (média 2022 = 100)","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Inactive"
"701","PIMPFN12_QIEMNNAS12","Produção industrial - indústrias extrativas - quantum - índice dessazonalizado (média 2022 = 100)","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Inactive"
"702","PIMPFN12_QIIGNN12","Produção industrial - indústria geral - quantum - índice (média 2022 = 100)","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Active"
"703","PIMPFN12_QIIGNN2012","Produção industrial - veículos automotores, reboques e carrocerias - quantum - índice (média 2022 = 100)","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Active"
"704","PIMPFN12_QIIGNN212","Produção industrial - bebidas - quantum - índice (média 2022 = 100)","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Active"
"705","PIMPFN12_QIIGNN512","Produção industrial - artigos do vestuário e acessórios - quantum - índice (média 2022 = 100)","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Active"
"706","PIMPFN12_QIIGNN812","Produção industrial - celulose, papel e produtos de papel - quantum - índice (média 2022 = 100)","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Active"
"707","PIMPFN12_QIIGSNNAS12","Produção industrial - indústria geral - quantum - índice dessazonalizado (média 2022 = 100)","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Active"
"708","PIMPFN12_QIITNN12","Produção industrial - indústrias de transformação - quantum - índice (média 2022 = 100)","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Active"
"709","PIMPFN12_QIITNNAS12","Produção industrial - indústrias de transformação - quantum - índice dessazonalizado (média 2022 = 100)","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Active"
"710","PIMPFN12_YICCNN12","Produção industrial - insumos típicos da construção civil - quantum - índice (média 2022 = 100)","Macroeconomic","IBGE/PIM-PF","Monthly",2025-07-02,"Active"
"711","PAN12_IVVRG12","Valor real das vendas no varejo","Macroeconomic","IBGE/PMC","Monthly",2025-07-09,"Active"
"712","PMC12_IVVNN12","Vendas nominais - varejo - índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"713","PMC12_IVVNNAMP12","Vendas nominais - varejo ampliado - índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"714","PMC12_IVVRN12","Vendas reais - varejo - índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"715","PMC12_IVVRNAMP12","Vendas reais - varejo ampliado - índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"716","PMC12_IVVRNSA12","Vendas reais - varejo - índice dessazonalizado (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"717","PMC12_IVVRNSAAMP12","Vendas reais - varejo ampliado - índice dessazonalizado (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"718","PMC12_VNAALIMN12","Vendas nominais - atacado - produtos alimentícios, bebida e fumo - índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"719","PMC12_VNCONSTN12","Vendas nominais - varejo - materiais de construção - índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"720","PMC12_VNELETRN12","Vendas nominais - varejo - móveis e eletrodomésticos - índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"721","PMC12_VNFARMN12","Vendas nominais - varejo - artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos -índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"722","PMC12_VNJORN12","Vendas nominais - varejo - livros, jornais, revistas e papelaria - índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"723","PMC12_VNSUPTN12","Vendas nominais - varejo - hipermercados e supermercados - índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"724","PMC12_VNVESTN12","Vendas nominais - varejo - tecidos, vestuário e calçados - índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"725","PMC12_VRAALIMN12","Vendas reais - atacado - produtos alimentícios, bebida e fumo - índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"726","PMC12_VRCONSTN12","Vendas reais - varejo - materiais de construção - índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"727","PMC12_VRCONSTNSA12","Vendas reais - varejo - materiais de construção - índice dessazonalizado (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Inactive"
"728","PMC12_VRELETRN12","Vendas reais - varejo - móveis e eletrodomésticos - índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"729","PMC12_VRELETRNSA12","Vendas reais - varejo - móveis e eletrodomésticos - índice dessazonalizado (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"730","PMC12_VRFARMN12","Vendas reais - varejo - artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos - índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"731","PMC12_VRFARMNSA12","Vendas reais - varejo - artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos - índice dessazonalizado (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
"732","PMC12_VRSUPN12","Vendas reais - varejo - hipermercados, produtos alimentícios, bebidas e fumo - índice (média 2022 = 100)","Macroeconomic","IBGE/PMC","Monthly",2025-07-08,"Active"
